kitchen,bin,timestamp,date,hour,dayofweek,is_weekend,service,area_m2,capacity_seats,bin_volume_m3,volume,vol_max,vol_min,n_readings,delta_1h,delta_3h,mean_3h,hours_since_disposal,next_volume,increment_next_h,label,split,text_num,text_bucket
Kitchen 2,Paper,2019-03-28 15:00:00,2019-03-28,15,Thursday,False,Dinner,25.52,50,0.06,78.0,78.0,78.0,9,0.0,,78.0,21.0,77.66666666666667,0.0,LOW,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 15:00. The container is currently 78.0 percent full. Over the last hour the fill level changed by 0.0 points. The change over the last three hours is not available. The average fill level in the last three hours was 78.0 percent. The container was last emptied 21 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the afternoon. The container is more than half full. Over the last hour the fill level stayed flat. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 16:00:00,2019-03-28,16,Thursday,False,Dinner,25.52,50,0.06,77.66666666666667,78.0,77.0,3,-0.3333333333333286,,77.88888888888889,22.0,78.0,0.3333333333333286,LOW,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 16:00. The container is currently 77.7 percent full. Over the last hour the fill level changed by -0.3 points. The change over the last three hours is not available. The average fill level in the last three hours was 77.9 percent. The container was last emptied 22 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the afternoon. The container is more than half full. Over the last hour the fill level stayed flat. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 17:00:00,2019-03-28,17,Thursday,False,Dinner,25.52,50,0.06,78.0,78.0,78.0,1,0.3333333333333286,0.0,77.88888888888889,23.0,78.0,0.0,LOW,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 17:00. The container is currently 78.0 percent full. Over the last hour the fill level changed by 0.3 points. Over the last three hours it changed by 0.0 points. The average fill level in the last three hours was 77.9 percent. The container was last emptied 23 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the afternoon. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it stayed flat. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 18:00:00,2019-03-28,18,Thursday,False,Dinner,25.52,50,0.06,78.0,78.0,78.0,11,0.0,0.0,77.88888888888889,24.0,80.0,2.0,MEDIUM,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 18:00. The container is currently 78.0 percent full. Over the last hour the fill level changed by 0.0 points. Over the last three hours it changed by 0.0 points. The average fill level in the last three hours was 77.9 percent. The container was last emptied 24 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the afternoon. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it stayed flat. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 19:00:00,2019-03-28,19,Thursday,False,Dinner,25.52,50,0.06,80.0,87.0,77.0,6,2.0,2.3333333333333286,78.66666666666667,25.0,80.33333333333333,0.3333333333333286,LOW,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 19:00. The container is currently 80.0 percent full. Over the last hour the fill level changed by 2.0 points. Over the last three hours it changed by 2.3 points. The average fill level in the last three hours was 78.7 percent. The container was last emptied 25 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the evening. The container is more than half full. Over the last hour the fill level rose slightly. Over the last three hours it rose slightly. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 20:00:00,2019-03-28,20,Thursday,False,Dinner,25.52,50,0.06,80.33333333333333,81.0,80.0,12,0.3333333333333286,2.3333333333333286,79.44444444444444,26.0,65.16666666666667,0.0,LOW,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 20:00. The container is currently 80.3 percent full. Over the last hour the fill level changed by 0.3 points. Over the last three hours it changed by 2.3 points. The average fill level in the last three hours was 79.4 percent. The container was last emptied 26 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the evening. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it rose slightly. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 21:00:00,2019-03-28,21,Thursday,False,Dinner,25.52,50,0.06,65.16666666666667,66.0,63.0,6,-15.166666666666657,-12.833333333333329,75.16666666666667,27.0,95.8,30.633333333333326,HIGH,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 21:00. The container is currently 65.2 percent full. Over the last hour the fill level changed by -15.2 points. Over the last three hours it changed by -12.8 points. The average fill level in the last three hours was 75.2 percent. The container was last emptied 27 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the evening. The container is more than half full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 22:00:00,2019-03-28,22,Thursday,False,Dinner,25.52,50,0.06,95.8,96.0,95.0,10,30.633333333333326,15.799999999999997,80.43333333333334,28.0,96.18181818181819,0.38181818181818983,LOW,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 22:00. The container is currently 95.8 percent full. Over the last hour the fill level changed by 30.6 points. Over the last three hours it changed by 15.8 points. The average fill level in the last three hours was 80.4 percent. The container was last emptied 28 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday in the evening. The container is completely full. Over the last hour the fill level rose sharply. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-28 23:00:00,2019-03-28,23,Thursday,False,Dinner,25.52,50,0.06,96.18181818181819,97.0,96.0,11,0.38181818181818983,15.848484848484858,85.71616161616161,29.0,96.0,0.0,LOW,train,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 23:00. The container is currently 96.2 percent full. Over the last hour the fill level changed by 0.4 points. Over the last three hours it changed by 15.8 points. The average fill level in the last three hours was 85.7 percent. The container was last emptied 29 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is thursday late at night. The container is completely full. Over the last hour the fill level stayed flat. Over the last three hours it rose. On average over the last three hours it was nearly full. The container was emptied about a day ago.
Kitchen 2,Paper,2019-03-29 14:00:00,2019-03-29,14,Friday,False,Dinner,25.52,50,0.06,45.083333333333336,49.0,41.0,12,,,55.04166666666666,1.5,61.166666666666664,16.08333333333333,HIGH,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 14:00. The container is currently 45.1 percent full. The change over the last hour is not available. The change over the last three hours is not available. The average fill level in the last three hours was 55.0 percent. The container was last emptied 2 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday around midday. The container is about half full. The change over the last hour is not available. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied less than three hours ago.
Kitchen 2,Paper,2019-03-29 15:00:00,2019-03-29,15,Friday,False,Dinner,25.52,50,0.06,61.166666666666664,85.0,39.0,12,16.08333333333333,-3.8333333333333357,53.12499999999999,2.5,68.66666666666667,7.500000000000007,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 15:00. The container is currently 61.2 percent full. Over the last hour the fill level changed by 16.1 points. Over the last three hours it changed by -3.8 points. The average fill level in the last three hours was 53.1 percent. The container was last emptied 2 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the afternoon. The container is about half full. Over the last hour the fill level rose sharply. Over the last three hours it dropped slightly. On average over the last three hours it was about half full. The container was emptied less than three hours ago.
Kitchen 2,Paper,2019-03-29 16:00:00,2019-03-29,16,Friday,False,Dinner,25.52,50,0.06,68.66666666666667,85.0,57.0,12,7.500000000000007,,58.30555555555555,3.5,67.83333333333333,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 16:00. The container is currently 68.7 percent full. Over the last hour the fill level changed by 7.5 points. The change over the last three hours is not available. The average fill level in the last three hours was 58.3 percent. The container was last emptied 4 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the afternoon. The container is more than half full. Over the last hour the fill level rose. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-29 17:00:00,2019-03-29,17,Friday,False,Dinner,25.52,50,0.06,67.83333333333333,83.0,57.0,12,-0.8333333333333428,22.749999999999993,65.88888888888887,4.5,81.58333333333333,13.75,HIGH,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 17:00. The container is currently 67.8 percent full. Over the last hour the fill level changed by -0.8 points. Over the last three hours it changed by 22.7 points. The average fill level in the last three hours was 65.9 percent. The container was last emptied 4 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the afternoon. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it rose sharply. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-29 18:00:00,2019-03-29,18,Friday,False,Dinner,25.52,50,0.06,81.58333333333333,83.0,79.0,12,13.75,20.416666666666664,72.69444444444444,5.5,66.9090909090909,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 18:00. The container is currently 81.6 percent full. Over the last hour the fill level changed by 13.8 points. Over the last three hours it changed by 20.4 points. The average fill level in the last three hours was 72.7 percent. The container was last emptied 6 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the afternoon. The container is more than half full. Over the last hour the fill level rose sharply. Over the last three hours it rose sharply. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-29 19:00:00,2019-03-29,19,Friday,False,Dinner,25.52,50,0.06,66.9090909090909,79.0,27.0,11,-14.674242424242422,-1.757575757575765,72.10858585858584,6.5,74.72727272727273,7.818181818181827,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 19:00. The container is currently 66.9 percent full. Over the last hour the fill level changed by -14.7 points. Over the last three hours it changed by -1.8 points. The average fill level in the last three hours was 72.1 percent. The container was last emptied 6 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the evening. The container is more than half full. Over the last hour the fill level dropped sharply. Over the last three hours it stayed flat. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-29 20:00:00,2019-03-29,20,Friday,False,Dinner,25.52,50,0.06,74.72727272727273,95.0,28.0,11,7.818181818181827,6.893939393939405,74.40656565656565,7.5,57.54545454545455,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 20:00. The container is currently 74.7 percent full. Over the last hour the fill level changed by 7.8 points. Over the last three hours it changed by 6.9 points. The average fill level in the last three hours was 74.4 percent. The container was last emptied 8 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the evening. The container is more than half full. Over the last hour the fill level rose. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-29 21:00:00,2019-03-29,21,Friday,False,Dinner,25.52,50,0.06,57.54545454545455,63.0,30.0,11,-17.181818181818187,-24.037878787878782,66.39393939393939,8.5,56.36363636363637,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 21:00. The container is currently 57.5 percent full. Over the last hour the fill level changed by -17.2 points. Over the last three hours it changed by -24.0 points. The average fill level in the last three hours was 66.4 percent. The container was last emptied 8 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the evening. The container is about half full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped sharply. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-29 22:00:00,2019-03-29,22,Friday,False,Dinner,25.52,50,0.06,56.36363636363637,57.0,56.0,11,-1.1818181818181799,-10.54545454545454,62.878787878787875,9.5,55.666666666666664,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 22:00. The container is currently 56.4 percent full. Over the last hour the fill level changed by -1.2 points. Over the last three hours it changed by -10.5 points. The average fill level in the last three hours was 62.9 percent. The container was last emptied 10 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday in the evening. The container is about half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was about half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-29 23:00:00,2019-03-29,23,Friday,False,Dinner,25.52,50,0.06,55.666666666666664,57.0,54.0,12,-0.6969696969697026,-19.06060606060607,56.52525252525252,10.5,49.583333333333336,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 23:00. The container is currently 55.7 percent full. Over the last hour the fill level changed by -0.7 points. Over the last three hours it changed by -19.1 points. The average fill level in the last three hours was 56.5 percent. The container was last emptied 10 hours ago.",Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is friday late at night. The container is about half full. Over the last hour the fill level stayed flat. Over the last three hours it dropped sharply. On average over the last three hours it was about half full. The container was emptied earlier today.
Kitchen 2,Paper,2019-03-30 14:00:00,2019-03-30,14,Saturday,True,Dinner,25.52,50,0.06,54.916666666666664,55.0,54.0,12,,,54.916666666666664,25.5,61.583333333333336,6.666666666666671,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 14:00. The container is currently 54.9 percent full. The change over the last hour is not available. The change over the last three hours is not available. The average fill level in the last three hours was 54.9 percent. The container was last emptied 26 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day around midday. The container is about half full. The change over the last hour is not available. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-30 15:00:00,2019-03-30,15,Saturday,True,Dinner,25.52,50,0.06,61.583333333333336,67.0,55.0,12,6.666666666666671,,58.24999999999999,26.5,68.53846153846153,6.955128205128197,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 15:00. The container is currently 61.6 percent full. Over the last hour the fill level changed by 6.7 points. The change over the last three hours is not available. The average fill level in the last three hours was 58.2 percent. The container was last emptied 26 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the afternoon. The container is about half full. Over the last hour the fill level rose. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-30 16:00:00,2019-03-30,16,Saturday,True,Dinner,25.52,50,0.06,68.53846153846153,70.0,63.0,13,6.955128205128197,,61.679487179487175,27.5,67.25,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 16:00. The container is currently 68.5 percent full. Over the last hour the fill level changed by 7.0 points. The change over the last three hours is not available. The average fill level in the last three hours was 61.7 percent. The container was last emptied 28 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the afternoon. The container is more than half full. Over the last hour the fill level rose. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-30 17:00:00,2019-03-30,17,Saturday,True,Dinner,25.52,50,0.06,67.25,69.0,66.0,12,-1.288461538461533,12.333333333333336,65.79059829059828,28.5,65.91666666666667,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 17:00. The container is currently 67.2 percent full. Over the last hour the fill level changed by -1.3 points. Over the last three hours it changed by 12.3 points. The average fill level in the last three hours was 65.8 percent. The container was last emptied 28 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the afternoon. The container is more than half full. Over the last hour the fill level dropped slightly. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-30 18:00:00,2019-03-30,18,Saturday,True,Dinner,25.52,50,0.06,65.91666666666667,67.0,64.0,12,-1.3333333333333286,4.333333333333336,67.23504273504273,29.5,63.333333333333336,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 18:00. The container is currently 65.9 percent full. Over the last hour the fill level changed by -1.3 points. Over the last three hours it changed by 4.3 points. The average fill level in the last three hours was 67.2 percent. The container was last emptied 30 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the afternoon. The container is more than half full. Over the last hour the fill level dropped slightly. Over the last three hours it rose slightly. On average over the last three hours it was more than half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-30 19:00:00,2019-03-30,19,Saturday,True,Dinner,25.52,50,0.06,63.333333333333336,64.0,62.0,12,-2.5833333333333357,-5.205128205128197,65.49999999999999,30.5,61.916666666666664,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 19:00. The container is currently 63.3 percent full. Over the last hour the fill level changed by -2.6 points. Over the last three hours it changed by -5.2 points. The average fill level in the last three hours was 65.5 percent. The container was last emptied 30 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the evening. The container is about half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied a few days ago."
Kitchen 2,Paper,2019-03-30 20:00:00,2019-03-30,20,Saturday,True,Dinner,25.52,50,0.06,61.916666666666664,62.0,61.0,12,-1.4166666666666714,-5.333333333333336,63.72222222222223,31.5,60.666666666666664,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 20:00. The container is currently 61.9 percent full. Over the last hour the fill level changed by -1.4 points. Over the last three hours it changed by -5.3 points. The average fill level in the last three hours was 63.7 percent. The container was last emptied 32 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the evening. The container is about half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was about half full. The container was emptied a few days ago."
Kitchen 2,Paper,2019-03-30 21:00:00,2019-03-30,21,Saturday,True,Dinner,25.52,50,0.06,60.666666666666664,61.0,60.0,12,-1.25,-5.250000000000007,61.97222222222222,32.5,54.583333333333336,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 21:00. The container is currently 60.7 percent full. Over the last hour the fill level changed by -1.2 points. Over the last three hours it changed by -5.3 points. The average fill level in the last three hours was 62.0 percent. The container was last emptied 32 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the evening. The container is about half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was about half full. The container was emptied a few days ago."
Kitchen 2,Paper,2019-03-30 22:00:00,2019-03-30,22,Saturday,True,Dinner,25.52,50,0.06,54.583333333333336,71.0,32.0,12,-6.083333333333329,-8.75,59.05555555555554,33.5,50.833333333333336,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 22:00. The container is currently 54.6 percent full. Over the last hour the fill level changed by -6.1 points. Over the last three hours it changed by -8.8 points. The average fill level in the last three hours was 59.1 percent. The container was last emptied 34 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day in the evening. The container is about half full. Over the last hour the fill level dropped. Over the last three hours it dropped. On average over the last three hours it was about half full. The container was emptied a few days ago."
Kitchen 2,Paper,2019-03-30 23:00:00,2019-03-30,23,Saturday,True,Dinner,25.52,50,0.06,50.833333333333336,61.0,47.0,12,-3.75,-11.083333333333329,55.36111111111111,0.5,50.583333333333336,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is saturday, a weekend day at 23:00. The container is currently 50.8 percent full. Over the last hour the fill level changed by -3.8 points. Over the last three hours it changed by -11.1 points. The average fill level in the last three hours was 55.4 percent. The container was last emptied 0 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is saturday, a weekend day late at night. The container is about half full. Over the last hour the fill level dropped. Over the last three hours it dropped. On average over the last three hours it was about half full. The container was emptied less than three hours ago."
Kitchen 2,Paper,2019-03-31 14:00:00,2019-03-31,14,Sunday,True,Dinner,25.52,50,0.06,70.0,70.0,70.0,1,,,70.0,15.5,72.6923076923077,2.6923076923076934,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is sunday, a weekend day at 14:00. The container is currently 70.0 percent full. The change over the last hour is not available. The change over the last three hours is not available. The average fill level in the last three hours was 70.0 percent. The container was last emptied 16 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is sunday, a weekend day around midday. The container is more than half full. The change over the last hour is not available. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-31 15:00:00,2019-03-31,15,Sunday,True,Dinner,25.52,50,0.06,72.6923076923077,86.0,70.0,13,2.6923076923076934,,71.34615384615384,16.5,74.0,1.3076923076923066,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is sunday, a weekend day at 15:00. The container is currently 72.7 percent full. Over the last hour the fill level changed by 2.7 points. The change over the last three hours is not available. The average fill level in the last three hours was 71.3 percent. The container was last emptied 16 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is sunday, a weekend day in the afternoon. The container is more than half full. Over the last hour the fill level rose slightly. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-31 16:00:00,2019-03-31,16,Sunday,True,Dinner,25.52,50,0.06,74.0,74.0,74.0,12,1.3076923076923066,,72.23076923076923,17.5,74.0,0.0,LOW,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is sunday, a weekend day at 16:00. The container is currently 74.0 percent full. Over the last hour the fill level changed by 1.3 points. The change over the last three hours is not available. The average fill level in the last three hours was 72.2 percent. The container was last emptied 18 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is sunday, a weekend day in the afternoon. The container is more than half full. Over the last hour the fill level rose slightly. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-31 17:00:00,2019-03-31,17,Sunday,True,Dinner,25.52,50,0.06,74.0,74.0,74.0,12,0.0,4.0,73.56410256410255,18.5,80.5,6.5,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is sunday, a weekend day at 17:00. The container is currently 74.0 percent full. Over the last hour the fill level changed by 0.0 points. Over the last three hours it changed by 4.0 points. The average fill level in the last three hours was 73.6 percent. The container was last emptied 18 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is sunday, a weekend day in the afternoon. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it rose slightly. On average over the last three hours it was more than half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-31 18:00:00,2019-03-31,18,Sunday,True,Dinner,25.52,50,0.06,80.5,89.0,74.0,12,6.5,7.807692307692307,76.16666666666667,19.5,83.91666666666667,3.4166666666666714,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is sunday, a weekend day at 18:00. The container is currently 80.5 percent full. Over the last hour the fill level changed by 6.5 points. Over the last three hours it changed by 7.8 points. The average fill level in the last three hours was 76.2 percent. The container was last emptied 20 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is sunday, a weekend day in the afternoon. The container is more than half full. Over the last hour the fill level rose. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied about a day ago."
Kitchen 2,Paper,2019-03-31 19:00:00,2019-03-31,19,Sunday,True,Dinner,25.52,50,0.06,83.91666666666667,88.0,79.0,12,3.4166666666666714,9.916666666666671,79.47222222222223,20.5,85.5,1.5833333333333286,MEDIUM,validation,"Restaurant kitchen 2 serves dinner, has 25.5 square meters and seats 50 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is sunday, a weekend day at 19:00. The container is currently 83.9 percent full. Over the last hour the fill level changed by 3.4 points. Over the last three hours it changed by 9.9 points. The average fill level in the last three hours was 79.5 percent. The container was last emptied 20 hours ago.","Restaurant kitchen 2 is a small kitchen that serves dinner. The monitored container holds paper. It is sunday, a weekend day in the evening. The container is more than half full. Over the last hour the fill level rose. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied about a day ago."
